"","term","description","url","package","title"
"1","library()","load R packages","https://rdrr.io/r/base/library.html","base","psyteachr_dsrr Ch. 01"
"2","sample()","randomly sample from vector","https://rdrr.io/r/base/sample.html","base","psyteachr_dsrr Ch. 01"
"3","set.seed()",NA,NA,NA,"psyteachr_dsrr Ch. 01"
"4","rnorm()","generate random sample from normal distribution","https://rdrr.io/r/stats/Normal.html","stats","psyteachr_dsrr Ch. 01"
"5","Sys.Date()","return system date","https://rdrr.io/r/base/Sys.time.html","base","psyteachr_dsrr Ch. 01"
"6","as.Date()","convert to date","https://rdrr.io/r/base/as.Date.html","base","psyteachr_dsrr Ch. 01"
"7","paste()","concatenate character vectors with space between elements","https://rdrr.io/r/base/paste.html","base","psyteachr_dsrr Ch. 01"
"8","rnorm_multi()",NA,NA,NA,"psyteachr_dsrr Ch. 01"
"9","today()","return the current date","https://lubridate.tidyverse.org/reference/now.html","lubridate","psyteachr_dsrr Ch. 01"
